user_id,avg_order_value,country,favorite_category,state,total_orders,total_spent,total_sessions,avg_session_duration_sec,personal_conversion_rate_pct,primary_device,primary_referrer,converted_sessions,engagement_score,clv_score,clv_tier
user_001241,1154.48,NO,cat_017,ME,16,18471.71,53,1881.0,16.98,tablet,email,9,35.7,55.82,High Value
user_001242,794.42,LT,cat_012,VT,11,8738.62,42,1573.0,23.81,tablet,social,10,31.81,35.14,Low Value
user_001243,914.77,PS,cat_010,ND,16,14636.38,50,1751.0,16.0,mobile,direct,8,33.56,48.73,Medium Value
user_001244,1164.51,UA,cat_024,VT,19,22125.75,48,1782.0,25.0,tablet,social,12,35.61,63.67,Premium
user_001245,1218.88,BB,cat_015,LA,15,18283.14,41,2116.0,24.39,mobile,social,10,34.3,54.25,High Value
user_001246,953.44,NO,cat_008,KS,22,20975.61,57,1800.0,24.56,tablet,direct,14,39.17,65.35,Premium
user_001247,1104.76,NI,cat_015,MI,10,11047.56,40,1971.0,17.5,tablet,direct,7,31.11,37.89,Low Value
user_001248,1183.01,SZ,cat_017,ND,11,13013.13,37,1879.0,21.62,desktop,search_engine,8,30.68,41.54,Low Value
user_001249,1005.13,IS,cat_008,NE,8,8041.04,48,1756.0,14.58,mobile,search_engine,7,32.35,32.25,Low Value
user_001250,958.87,SL,cat_014,VA,13,12465.35,62,1884.0,17.74,mobile,social,11,39.54,45.82,Medium Value
user_001251,1008.29,RS,cat_024,PA,18,18149.17,53,1695.0,20.75,mobile,search_engine,11,35.9,56.72,High Value
user_001252,1024.98,DZ,cat_017,MA,20,20499.55,58,1864.0,31.03,mobile,search_engine,18,41.83,64.4,Premium
user_001253,908.91,TD,cat_011,VA,10,9089.13,57,1887.0,14.04,mobile,affiliate,8,36.45,37.05,Low Value
user_001254,1049.81,IL,cat_022,OK,16,16797.0,51,1581.0,29.41,mobile,email,15,37.13,53.75,High Value
user_001255,725.79,TO,cat_005,MN,5,3628.97,60,1875.0,11.67,mobile,social,7,36.88,25.11,Low Value
user_001256,1053.99,SC,cat_004,KY,9,9485.92,46,1944.0,15.22,mobile,search_engine,7,32.69,35.39,Low Value
user_001257,962.2,NE,cat_014,AL,7,6735.41,47,1701.0,17.02,mobile,direct,8,32.41,29.51,Low Value
user_001258,1031.05,ZW,cat_003,PA,9,9279.47,51,1775.0,17.65,desktop,social,9,34.57,35.87,Low Value
user_001259,1241.78,JO,cat_013,RI,17,21110.29,49,1999.0,16.33,desktop,social,8,34.49,60.22,Premium
user_001260,1058.7,MW,cat_004,ND,14,14821.83,56,1884.0,16.07,tablet,direct,9,36.64,49.02,Medium Value
user_001261,933.73,PA,cat_011,GU,14,13072.27,50,1853.0,20.0,desktop,search_engine,10,35.27,45.61,Medium Value
user_001262,1188.87,MW,cat_002,TX,17,20210.75,60,1998.0,18.33,tablet,social,11,39.49,60.93,Premium
user_001263,889.8,GE,cat_024,CO,16,14236.87,53,1566.0,18.87,desktop,direct,10,34.69,48.57,Medium Value
user_001264,1254.8,GQ,cat_024,NV,14,17567.14,47,1746.0,19.15,desktop,email,9,33.28,51.99,High Value
user_001265,809.23,NI,cat_015,NE,14,11329.22,52,1957.0,23.08,mobile,search_engine,12,37.51,43.78,Medium Value
user_001266,1158.73,MT,cat_014,IA,8,9269.88,46,1782.0,26.09,desktop,social,12,35.14,35.44,Low Value
user_001267,1125.48,TO,cat_019,DE,14,15756.69,46,1782.0,19.57,mobile,direct,9,33.18,49.03,Medium Value
user_001268,960.7,GM,cat_021,WV,18,17292.59,53,1896.0,22.64,mobile,direct,12,37.47,56.02,High Value
user_001269,724.56,LA,cat_007,TN,14,10143.77,49,1937.0,20.41,desktop,social,10,35.41,40.96,Low Value
user_001270,1284.18,GR,cat_014,MO,16,20546.81,39,1925.0,15.38,desktop,search_engine,6,29.84,56.63,High Value
user_001271,786.62,EE,cat_014,GA,18,14159.08,59,1884.0,27.12,desktop,email,16,41.16,52.57,High Value
user_001272,1055.55,BZ,cat_024,TX,16,16888.85,53,1667.0,20.75,desktop,email,11,35.76,53.3,High Value
user_001273,1042.42,GR,cat_017,RI,15,15636.23,49,1808.0,22.45,tablet,email,11,35.38,50.46,High Value
user_001274,1153.01,LR,cat_018,AK,17,19601.21,49,1840.0,18.37,desktop,social,9,34.31,57.71,Premium
user_001275,1183.96,CH,cat_000,AK,14,16575.41,56,1607.0,14.29,mobile,email,8,34.72,51.01,High Value
user_001276,870.96,DK,cat_024,PR,20,17419.17,67,1762.0,25.37,tablet,direct,17,43.22,60.05,Premium
user_001277,940.76,FR,cat_021,VT,20,18815.24,52,1946.0,30.77,tablet,email,16,39.76,60.8,Premium
user_001278,1614.63,LA,cat_005,IA,17,27448.7,41,1770.0,26.83,tablet,social,11,33.3,69.9,Premium
user_001279,1088.53,UY,cat_002,DE,12,13062.36,62,1761.0,16.13,tablet,email,10,38.44,45.63,Medium Value
user_001280,1258.11,AF,cat_016,CA,14,17613.53,49,1836.0,18.37,tablet,affiliate,9,34.29,52.5,High Value
user_001281,993.27,MV,cat_017,VI,14,13905.84,54,1984.0,18.52,tablet,search_engine,10,37.08,47.74,Medium Value
user_001282,880.09,VC,cat_006,DE,21,18481.83,51,2107.0,29.41,desktop,affiliate,15,39.76,60.93,Premium
user_001283,787.26,MY,cat_004,LA,16,12596.23,36,1633.0,38.89,desktop,direct,14,34.23,45.73,Medium Value
user_001284,929.92,CF,cat_015,SC,16,14878.73,57,1804.0,21.05,desktop,direct,12,38.14,51.09,High Value
user_001285,981.0,CG,cat_015,WV,19,18639.05,50,1860.0,18.0,tablet,direct,9,34.7,57.66,Premium
user_001286,1212.38,RO,cat_014,WY,14,16973.25,53,1837.0,11.32,desktop,direct,6,33.78,51.25,High Value
user_001287,1117.13,HN,cat_019,WV,12,13405.54,52,1808.0,15.38,desktop,social,8,34.45,44.46,Medium Value
user_001288,755.71,IL,cat_021,UT,18,13602.84,55,1854.0,23.64,tablet,search_engine,13,38.36,50.47,High Value
user_001289,1391.37,GN,cat_013,AK,12,16696.42,42,1602.0,7.14,desktop,search_engine,3,26.95,46.52,Medium Value
user_001290,747.36,ZW,cat_024,OK,19,14199.88,47,1529.0,42.55,desktop,direct,20,39.21,52.46,High Value
user_001291,903.67,UZ,cat_023,FL,9,8133.07,47,1619.0,14.89,mobile,email,7,31.36,32.64,Low Value
user_001292,1305.85,KI,cat_016,OR,17,22199.42,55,1829.0,18.18,desktop,email,10,36.6,62.88,Premium
user_001293,1194.44,QA,cat_017,MO,10,11944.41,46,1765.0,10.87,tablet,email,5,30.49,39.07,Low Value
user_001294,1198.25,SC,cat_020,PR,15,17973.81,51,1656.0,17.65,tablet,search_engine,9,33.98,53.61,High Value
user_001295,1037.87,EC,cat_011,NJ,17,17643.78,52,1759.0,21.15,desktop,direct,11,35.94,55.26,High Value
user_001296,1307.2,CZ,cat_009,IN,18,23529.63,51,1863.0,17.65,desktop,affiliate,9,35.01,65.0,Premium
user_001297,1048.6,TN,cat_020,NH,17,17826.17,46,1707.0,23.91,tablet,email,11,34.11,54.76,High Value
user_001298,978.05,AU,cat_004,TN,16,15648.85,60,1672.0,21.67,desktop,search_engine,13,38.86,52.65,High Value
user_001299,1165.66,SN,cat_010,OH,20,23313.26,44,1713.0,13.64,mobile,direct,6,30.26,63.93,Premium
user_001300,1084.93,HU,cat_024,NC,18,19528.66,57,1645.0,12.28,tablet,search_engine,7,34.71,58.43,Premium
user_001301,754.61,HN,cat_004,PR,17,12828.36,55,2109.0,25.45,mobile,email,14,40.18,49.34,Medium Value
user_001302,1274.6,TG,cat_024,KY,15,19118.96,44,2055.0,20.45,mobile,social,9,34.01,55.47,High Value
user_001303,906.98,GT,cat_009,IL,19,17232.61,58,1944.0,25.86,desktop,social,15,40.68,57.98,Premium
user_001304,713.52,BF,cat_002,FM,10,7135.18,43,1578.0,18.6,desktop,search_engine,8,30.67,31.4,Low Value
user_001305,1142.89,PY,cat_022,CO,16,18286.24,47,1885.0,17.02,mobile,search_engine,8,33.33,54.5,High Value
user_001306,1356.82,AG,cat_002,OK,13,17638.72,47,1722.0,19.15,tablet,email,9,33.16,51.39,High Value
user_001307,1150.49,ZW,cat_004,OR,17,19558.37,47,1977.0,21.28,desktop,search_engine,10,35.07,57.97,Premium
user_001308,1095.87,ZM,cat_004,NM,18,19725.64,50,1768.0,26.0,mobile,direct,13,36.64,59.58,Premium
user_001309,919.33,SN,cat_009,KS,19,17467.22,50,2156.0,24.0,mobile,direct,12,37.98,57.19,High Value
user_001310,995.06,EG,cat_021,WV,16,15920.95,55,1864.0,18.18,mobile,affiliate,10,36.77,52.18,High Value
user_001311,1063.3,PS,cat_013,CA,14,14886.15,49,1830.0,18.37,desktop,email,9,34.26,48.1,Medium Value
user_001312,1180.27,EG,cat_002,GU,15,17704.04,54,1919.0,20.37,tablet,search_engine,11,37.31,54.62,High Value
user_001313,913.81,LB,cat_014,ME,18,16448.56,50,1709.0,24.0,desktop,direct,12,35.75,53.92,High Value
user_001314,1022.26,GQ,cat_015,OK,20,20445.15,47,1785.0,25.53,desktop,email,12,35.38,61.53,Premium
user_001315,1064.33,HR,cat_014,RI,16,17029.21,48,2050.0,10.42,desktop,social,5,32.58,52.15,High Value
user_001316,841.45,RS,cat_010,WI,7,5890.16,46,1633.0,17.39,desktop,affiliate,8,31.78,27.88,Low Value
user_001317,1212.27,CY,cat_023,MN,16,19396.26,46,1795.0,23.91,tablet,direct,11,34.55,56.82,High Value
user_001318,1282.63,MX,cat_003,OK,9,11543.65,54,1876.0,11.11,tablet,social,6,34.31,39.41,Low Value
user_001319,1190.5,KH,cat_008,MI,16,19048.01,50,1956.0,24.0,tablet,direct,12,36.98,57.3,Premium
user_001320,900.25,HR,cat_012,IL,15,13503.69,46,2010.0,21.74,desktop,social,10,34.97,46.85,Medium Value
user_001321,1072.42,MU,cat_015,WY,16,17158.7,46,1905.0,28.26,mobile,email,13,36.4,54.01,High Value
user_001322,756.92,OM,cat_019,NY,3,2270.77,48,2190.0,4.17,desktop,social,2,31.4,19.22,Low Value
user_001323,829.88,WS,cat_021,NJ,13,10788.44,43,1851.0,25.58,desktop,affiliate,11,34.13,40.78,Low Value
user_001324,1129.27,IT,cat_001,IA,18,20326.85,51,1803.0,25.49,mobile,social,13,37.06,60.73,Premium
user_001325,1223.36,SO,cat_021,KY,16,19573.7,44,1849.0,25.0,tablet,direct,11,34.35,57.01,High Value
user_001326,1354.97,ES,cat_019,MD,6,8129.81,42,1897.0,4.76,mobile,affiliate,2,27.71,29.06,Low Value
user_001327,1052.14,TJ,cat_005,ID,12,12625.67,47,1799.0,14.89,mobile,social,7,32.26,42.26,Low Value
user_001328,833.73,AO,cat_017,UT,20,16674.68,55,1874.0,23.64,tablet,search_engine,13,38.46,56.79,High Value
user_001329,755.13,PE,cat_021,MH,11,8306.4,40,1506.0,17.5,mobile,email,7,28.78,33.14,Low Value
user_001330,1211.61,LT,cat_010,MN,9,10904.51,43,1560.0,16.28,tablet,direct,7,29.88,36.46,Low Value
user_001331,762.57,CL,cat_023,DC,14,10675.97,57,1820.0,26.32,mobile,social,15,39.8,43.71,Medium Value
user_001332,915.57,SG,cat_014,AR,16,14649.15,47,1699.0,17.02,tablet,email,8,32.4,48.25,Medium Value
user_001333,622.82,SO,cat_009,WY,11,6851.04,53,1739.0,18.87,desktop,search_engine,10,35.56,33.73,Low Value
user_001334,1038.13,CG,cat_011,OH,19,19724.38,48,1756.0,27.08,desktop,social,13,36.1,60.01,Premium
user_001335,1158.42,BN,cat_023,WV,14,16217.9,39,2133.0,28.21,mobile,email,11,34.73,50.44,High Value
user_001336,1240.98,LS,cat_015,SD,13,16132.74,53,1856.0,22.64,desktop,affiliate,12,37.27,50.74,High Value
user_001337,1213.96,AO,cat_024,FM,17,20637.37,43,1774.0,27.91,tablet,affiliate,12,34.44,59.43,Premium
user_001338,928.16,NP,cat_014,MD,16,14850.57,45,1695.0,15.56,mobile,email,7,31.14,48.03,Medium Value
user_001339,919.21,TR,cat_008,WI,14,12868.96,47,1827.0,17.02,mobile,affiliate,8,33.04,44.32,Medium Value
user_001340,1258.53,KP,cat_006,IL,10,12585.32,48,1793.0,6.25,desktop,social,3,30.04,39.9,Low Value
user_001341,1063.61,LR,cat_021,CA,13,13826.87,41,1661.0,17.07,mobile,social,7,29.83,43.81,Medium Value
user_001342,876.32,IR,cat_010,NE,19,16650.12,48,1852.0,27.08,mobile,email,13,36.58,55.27,High Value
user_001343,1244.54,MT,cat_024,DE,12,14934.46,62,1932.0,20.97,mobile,direct,13,40.75,49.65,Medium Value
user_001344,1016.86,MZ,cat_004,NV,10,10168.63,38,1859.0,15.79,mobile,search_engine,6,29.23,35.66,Low Value
user_001345,1273.24,TT,cat_019,PW,19,24191.64,54,2167.0,29.63,mobile,direct,16,41.32,69.46,Premium
user_001346,746.96,UY,cat_013,WA,17,12698.37,50,1788.0,26.0,mobile,search_engine,13,36.74,47.65,Medium Value
user_001347,1317.83,SD,cat_024,AS,12,15814.01,53,1775.0,13.21,mobile,direct,7,34.04,48.16,Medium Value
user_001348,781.72,NL,cat_017,AS,10,7817.15,35,1724.0,20.0,mobile,affiliate,7,28.62,31.62,Low Value
user_001349,1162.07,BI,cat_021,MP,15,17431.1,53,2053.0,20.75,mobile,social,11,37.69,54.34,High Value
user_001350,1023.96,BA,cat_018,SD,19,19455.17,60,1918.0,25.0,mobile,social,15,41.09,61.74,Premium
user_001351,947.82,CV,cat_024,AZ,20,18956.42,60,1931.0,16.67,tablet,email,10,38.66,60.55,Premium
user_001352,1113.87,PW,cat_015,UT,20,22277.32,48,1895.0,22.92,tablet,email,11,35.55,64.55,Premium
user_001353,1266.77,MR,cat_023,LA,20,25335.4,47,1924.0,23.4,tablet,search_engine,11,35.44,69.43,Premium
user_001354,1247.73,SZ,cat_002,FL,14,17468.23,43,1690.0,16.28,mobile,social,7,30.53,50.64,High Value
user_001355,1257.96,DK,cat_001,WY,13,16353.46,51,1962.0,15.69,desktop,affiliate,8,34.92,50.08,Medium Value
user_001356,997.46,LI,cat_005,RI,16,15959.35,67,1824.0,16.42,tablet,search_engine,11,40.85,54.01,High Value
user_001357,1069.9,NE,cat_009,PW,17,18188.25,46,1924.0,17.39,mobile,direct,8,33.24,54.97,High Value
user_001358,1108.74,GR,cat_000,MI,20,22174.73,51,1592.0,33.33,tablet,social,17,38.36,65.6,Premium
user_001359,968.5,SO,cat_023,PR,26,25180.94,52,2101.0,36.54,desktop,social,19,42.27,76.13,Premium
user_001360,1019.96,LI,cat_001,DC,15,15299.37,43,1897.0,13.95,tablet,direct,6,30.87,47.96,Medium Value
user_001361,1156.74,CN,cat_019,ID,19,21978.09,45,2025.0,24.44,mobile,social,11,35.46,63.36,Premium
user_001362,1180.6,BY,cat_013,WA,15,17709.05,66,1855.0,22.73,mobile,direct,15,42.49,56.86,High Value
user_001363,927.97,KM,cat_015,VA,12,11135.59,43,1625.0,23.26,desktop,direct,10,32.3,39.88,Low Value
user_001364,765.03,TR,cat_017,NC,15,11475.43,59,1854.0,27.12,desktop,social,16,41.01,46.19,Medium Value
user_001365,948.47,CY,cat_021,TN,7,6639.29,54,1737.0,14.81,tablet,affiliate,8,34.73,30.36,Low Value
user_001366,1278.93,BE,cat_010,SC,11,14068.2,45,1680.0,17.78,mobile,direct,8,31.73,43.69,Medium Value
user_001367,1046.46,MY,cat_020,GA,19,19882.65,52,1805.0,25.0,tablet,direct,13,37.33,60.8,Premium
user_001368,926.46,TR,cat_019,SC,11,10191.05,46,1597.0,19.57,tablet,social,9,32.26,37.68,Low Value
user_001369,770.96,CL,cat_010,NV,11,8480.52,50,1819.0,16.0,mobile,social,8,33.89,35.63,Low Value
user_001370,799.41,LV,cat_023,KS,11,8793.53,42,1543.0,14.29,desktop,affiliate,6,28.8,33.93,Low Value
user_001371,933.03,SI,cat_010,WV,15,13995.38,57,1991.0,24.56,desktop,affiliate,14,40.12,49.86,Medium Value
user_001372,1227.98,BY,cat_024,DC,15,18419.69,48,1957.0,12.5,mobile,email,6,32.74,53.79,High Value
user_001373,1220.06,LY,cat_021,DC,16,19520.91,46,1709.0,21.74,tablet,search_engine,10,33.47,56.55,High Value
user_001374,1278.5,SE,cat_024,MO,17,21734.46,50,1522.0,20.0,desktop,direct,10,33.61,60.84,Premium
user_001375,999.95,CH,cat_010,VA,18,17999.01,64,1958.0,23.44,tablet,search_engine,15,42.42,59.3,Premium
user_001376,1064.82,BE,cat_005,NC,19,20231.5,45,1971.0,22.22,tablet,social,10,34.52,60.15,Premium
user_001377,886.33,DM,cat_002,NC,19,16840.22,49,1679.0,34.69,desktop,email,17,38.4,56.36,High Value
user_001378,782.18,GR,cat_017,RI,12,9386.2,50,2095.0,16.0,tablet,social,8,35.28,38.35,Low Value
user_001379,1179.73,NO,cat_024,RI,14,16516.18,37,1810.0,10.81,desktop,search_engine,4,27.09,47.62,Medium Value
user_001380,865.72,PY,cat_004,MT,16,13851.59,51,1728.0,27.45,desktop,social,14,37.28,49.07,Medium Value
user_001381,1457.51,TH,cat_020,VT,16,23320.12,40,1945.0,15.0,mobile,email,6,30.23,61.26,Premium
user_001382,870.1,RO,cat_005,FL,17,14791.73,48,1756.0,22.92,mobile,email,11,34.86,50.2,Medium Value
user_001383,1052.56,NL,cat_010,SD,14,14735.82,55,1962.0,21.82,mobile,search_engine,12,38.36,49.63,Medium Value
user_001384,1209.77,MZ,cat_002,DC,14,16936.8,45,1610.0,22.22,desktop,social,10,32.72,50.73,High Value
user_001385,873.61,IS,cat_013,TX,9,7862.51,47,1534.0,14.89,mobile,social,7,30.94,32.02,Low Value
user_001386,1126.22,YE,cat_004,WI,22,24776.91,45,2019.0,37.78,desktop,search_engine,17,39.43,71.58,Premium
user_001387,1042.71,CH,cat_010,ND,16,16683.41,44,1907.0,20.45,desktop,social,9,33.27,51.9,High Value
user_001388,1004.79,IE,cat_018,MS,18,18086.24,56,1475.0,26.79,tablet,affiliate,15,37.81,57.45,Premium
user_001389,1381.98,RU,cat_011,WY,14,19347.74,43,1763.0,18.6,mobile,direct,8,31.6,54.13,High Value
user_001390,984.7,TL,cat_006,IA,15,14770.47,55,1741.0,16.36,desktop,direct,9,35.61,49.16,Medium Value
user_001391,1142.69,IT,cat_015,VI,24,27424.66,50,1659.0,28.0,tablet,social,14,36.7,76.0,Premium
user_001392,687.81,TL,cat_012,MT,17,11692.85,47,1917.0,27.66,mobile,social,13,36.68,46.0,Medium Value
user_001393,1011.7,TV,cat_023,IA,12,12140.44,52,1685.0,25.0,tablet,affiliate,13,36.73,43.41,Medium Value
user_001394,845.02,UZ,cat_005,OH,7,5915.16,46,1872.0,17.39,desktop,social,8,32.98,28.44,Low Value
user_001395,1197.66,BA,cat_024,OR,16,19162.64,49,1901.0,16.33,tablet,email,8,34.0,56.2,High Value
user_001396,943.11,KN,cat_023,TX,20,18862.17,54,1892.0,25.93,desktop,social,14,38.84,60.48,Premium
user_001397,1059.58,KH,cat_014,MI,17,18012.81,50,1699.0,28.0,tablet,direct,14,36.89,56.27,High Value
user_001398,1248.31,AR,cat_013,TN,19,23717.91,60,1868.0,18.33,tablet,affiliate,11,38.84,67.63,Premium
user_001399,1233.39,AT,cat_004,AS,21,25901.15,54,1977.0,18.52,desktop,social,10,37.04,71.7,Premium
user_001400,1186.25,HU,cat_005,MI,10,11862.49,43,1543.0,9.3,tablet,email,4,27.71,37.73,Low Value
user_001401,1129.1,DK,cat_017,WI,16,18065.64,56,1979.0,17.86,tablet,affiliate,10,37.65,56.01,High Value
user_001402,838.29,EC,cat_010,WI,15,12574.29,50,2178.0,20.0,mobile,affiliate,10,36.89,46.18,Medium Value
user_001403,806.59,GT,cat_014,WA,17,13712.11,52,1609.0,25.0,desktop,direct,13,36.35,49.11,Medium Value
user_001404,1035.55,ER,cat_009,SC,12,12426.56,54,1946.0,24.07,desktop,direct,13,38.55,44.66,Medium Value
user_001405,985.43,ML,cat_009,MH,15,14781.49,48,2062.0,16.67,tablet,direct,8,34.51,48.7,Medium Value
user_001406,1150.29,KR,cat_014,OR,18,20705.28,50,1721.0,16.0,mobile,search_engine,8,33.41,59.76,Premium
user_001407,1320.14,MY,cat_010,HI,15,19802.16,48,1795.0,31.25,tablet,direct,15,37.55,58.1,Premium
user_001408,948.54,IN,cat_010,PR,28,26559.26,44,1866.0,34.09,mobile,direct,15,37.16,77.47,Premium
user_001409,1229.22,LK,cat_011,CT,17,20896.81,49,1673.0,24.49,desktop,affiliate,12,35.31,60.23,Premium
user_001410,1171.92,GR,cat_010,MD,15,17578.76,56,1868.0,16.07,mobile,search_engine,9,36.56,54.09,High Value
user_001411,813.94,SA,cat_014,AK,12,9767.25,66,1874.0,12.12,desktop,search_engine,8,39.41,40.75,Low Value
user_001412,1055.46,KH,cat_023,NV,13,13720.97,41,1796.0,12.2,tablet,search_engine,5,29.04,43.3,Medium Value
user_001413,1089.88,VA,cat_009,PR,20,21797.5,54,1805.0,24.07,desktop,email,13,37.85,64.77,Premium
user_001414,800.45,TT,cat_014,NC,15,12006.73,54,1760.0,31.48,tablet,social,17,39.84,46.54,Medium Value
user_001415,753.86,IN,cat_015,AS,13,9800.22,48,1842.0,16.67,desktop,email,8,33.41,38.88,Low Value
user_001416,976.0,MD,cat_009,CA,12,11712.02,49,2045.0,26.53,tablet,email,13,37.78,43.18,Low Value
user_001417,914.4,BY,cat_007,DC,13,11887.24,55,1928.0,18.18,tablet,email,10,37.09,43.83,Medium Value
user_001418,1052.91,UY,cat_021,AS,15,15793.59,53,1664.0,20.75,mobile,search_engine,11,35.75,50.87,High Value
user_001419,1330.64,BF,cat_013,MP,18,23951.57,46,1602.0,13.04,mobile,social,6,30.32,63.65,Premium
user_001420,1199.39,TJ,cat_009,AK,13,15592.04,43,1987.0,20.93,desktop,search_engine,9,33.41,48.2,Medium Value
user_001421,1098.18,KZ,cat_005,CA,15,16472.66,45,1790.0,20.0,tablet,search_engine,9,32.95,50.75,High Value
user_001422,1237.0,US,cat_006,VT,11,13607.01,53,1713.0,13.21,mobile,affiliate,7,33.73,43.81,Medium Value
user_001423,1257.78,KR,cat_018,NV,23,28929.05,56,1720.0,33.93,tablet,social,19,41.18,79.69,Premium
user_001424,1177.16,CV,cat_004,MT,10,11771.63,53,1870.0,13.21,desktop,affiliate,7,34.51,40.53,Low Value
user_001425,1181.18,TW,cat_020,VT,16,18898.87,49,1560.0,22.45,tablet,direct,11,34.14,55.84,High Value
user_001426,1015.56,DK,cat_002,VA,15,15233.47,41,2113.0,21.95,tablet,social,9,33.55,49.02,Medium Value
user_001427,1038.51,SA,cat_005,SD,16,16616.16,42,1861.0,21.43,desktop,affiliate,9,32.53,51.47,High Value
user_001428,1205.65,NE,cat_017,AS,16,19290.4,53,1884.0,22.64,mobile,direct,12,37.41,57.88,Premium
user_001429,1152.89,EE,cat_018,MI,13,14987.6,50,1815.0,16.0,tablet,affiliate,8,33.88,47.43,Medium Value
user_001430,1089.2,FR,cat_010,MO,14,15248.76,47,1739.0,12.77,desktop,affiliate,6,31.33,47.41,Medium Value
user_001431,998.12,IE,cat_005,NC,16,15969.88,58,2063.0,17.24,desktop,email,10,38.69,53.09,High Value
user_001432,891.27,SM,cat_013,AL,14,12477.77,47,1449.0,23.4,mobile,social,11,33.07,43.71,Medium Value
user_001433,877.77,MR,cat_002,OK,23,20188.62,45,1753.0,35.56,desktop,social,16,37.43,64.0,Premium
user_001434,1042.03,SO,cat_017,HI,17,17714.57,46,1666.0,28.26,tablet,affiliate,13,35.21,55.06,High Value
user_001435,1285.39,OM,cat_004,HI,11,14139.3,39,1959.0,12.82,tablet,direct,5,29.24,42.73,Low Value
user_001436,1055.03,PA,cat_024,GU,18,18990.56,54,1705.0,18.52,mobile,affiliate,10,35.68,57.98,Premium
user_001437,535.84,MG,cat_009,CT,14,7501.69,40,1779.0,37.5,mobile,social,15,36.14,37.02,Low Value
user_001438,1179.37,DE,cat_024,PA,16,18869.95,55,1830.0,25.45,mobile,affiliate,14,38.79,57.8,Premium
user_001439,1168.94,MW,cat_023,MP,14,16365.21,52,1760.0,19.23,tablet,affiliate,10,35.37,50.96,High Value
user_001440,1036.88,RW,cat_017,IA,14,14516.37,54,1893.0,22.22,tablet,search_engine,12,37.73,49.0,Medium Value
user_001441,1294.51,KM,cat_009,AS,15,19417.58,57,2032.0,28.07,mobile,direct,16,41.38,59.13,Premium
user_001442,1179.74,SL,cat_004,PW,10,11797.42,40,1609.0,20.0,tablet,email,8,30.05,38.64,Low Value
user_001443,1234.27,LI,cat_020,LA,16,19748.35,56,1809.0,17.86,tablet,search_engine,10,36.8,58.35,Premium
user_001444,1000.43,NZ,cat_015,MO,17,17007.25,53,1739.0,20.75,mobile,social,11,36.12,54.31,High Value
user_001445,666.08,VA,cat_009,NJ,8,5328.64,52,1838.0,13.46,desktop,email,7,34.03,28.61,Low Value
user_001446,1181.06,BB,cat_024,NC,14,16534.78,52,1497.0,23.08,tablet,social,12,35.21,51.16,High Value
user_001447,847.57,SN,cat_021,AR,8,6780.55,47,1632.0,12.77,desktop,direct,6,30.79,29.55,Low Value
user_001448,1149.55,LA,cat_007,AR,21,24140.47,60,1785.0,23.33,desktop,affiliate,14,39.92,70.11,Premium
user_001449,1223.73,BD,cat_023,UT,14,17132.26,52,1760.0,21.15,desktop,email,11,35.95,52.44,High Value
user_001450,921.91,LC,cat_014,CA,17,15672.42,49,1800.0,20.41,mobile,search_engine,10,34.72,51.56,High Value
user_001451,1139.35,FM,cat_013,MH,17,19368.89,45,1640.0,13.33,tablet,email,6,30.2,55.56,High Value
user_001452,1106.1,LS,cat_017,MP,18,19909.83,63,1764.0,22.22,mobile,affiliate,14,40.69,61.63,Premium
user_001453,1090.72,BD,cat_010,MO,7,7635.01,41,1745.0,17.07,mobile,affiliate,7,30.25,30.03,Low Value
user_001454,949.61,TO,cat_002,TX,10,9496.06,47,1617.0,17.02,desktop,affiliate,8,31.99,35.77,Low Value
